"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","COMUNIDADES","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"28767","6.29624256","0.00101692","0.15882488","0.0","180","2","21","false","EEF1A1","8.5","2","0","0","0.83449242","false","0","EEF1A1","69657910","0.53571429"
"28769","6.29624256","0.00101692","0.15882488","0.0","180","2","21","false","EEF1A2","8.5","2","0","0","0.83449242","false","0","EEF1A2","69657910","0.53571429"
"28771","8.22152909","5.8021E-4","0.12163188","0.33333333","180","3","23","false","XPO1","4.33333333","3","0","0","0.77432722","false","0","XPO1","37543748","0.4"
"28773","8.22210939","0.0","0.12162329","0.0","180","1","23","false","PHAX","9.0","1","0","0","0.77430908","false","0","PHAX","0","0.0"
"28775","7.77847091","0.0","0.12855997","1.0","180","2","23","false","NCBP2","6.0","2","0","0","0.78817278","false","0","NCBP2","0","0.6"
"28777","6.84883215","5.8345E-4","0.14601029","0.33333333","180","3","23","false","NCBP1","7.33333333","3","0","0","0.817224","false","0","NCBP1","50504252","0.36842105"
"28779","8.22210939","0.0","0.12162329","0.0","180","1","23","false","NMD3","9.0","1","0","0","0.77430908","false","0","NMD3","0","0.0"
"28781","5.31539243","0.00260606","0.18813286","0.0","33","8","20","false","HSF1","6.75","8","0","0","0.86514399","false","0","HSF1","167233408","0.575"
"28784","9.22123894","0.0","0.1084453","1.0","180","2","24","false","NUP214","2.5","2","0","0","0.74308628","false","0","NUP214","0","0.83333333"
"28786","9.22123894","0.0","0.1084453","1.0","180","2","24","false","NUP88","2.5","2","0","0","0.74308628","false","0","NUP88","0","0.83333333"
"28789","5.85492529","0.00974631","0.17079637","0.23636364","50","11","22","false","UPF1","10.45454545","11","0","0","0.84828358","false","0","UPF1","4341368708","0.25055432"
"28791","1.0","0.0","1.0","0.0","298","1","1","false","KPNB1","1.0","1","0","0","1.0","false","0","KPNB1","0","0.0"
"28792","1.0","0.0","1.0","0.0","298","1","1","false","SNUPN","1.0","1","0","0","1.0","false","0","SNUPN","0","0.0"
"28794","9.29899898","8.7032E-4","0.10753846","0.0","253","4","25","false","THOC1","2.5","4","0","0","0.74065628","false","0","THOC1","203574474","0.25"
"28795","10.29885391","0.0","0.09709818","0.0","253","1","26","false","THOC2","4.0","1","0","0","0.70941082","false","0","THOC2","0","0.0"
"28797","8.30001451","0.00116014","0.12048172","0.23809524","50","7","24","false","THOC5","8.0","7","0","0","0.77187455","false","0","THOC5","271432636","0.46218487"
"28799","10.29885391","0.0","0.09709818","0.0","253","1","26","false","THOC6","4.0","1","0","0","0.70941082","false","0","THOC6","0","0.0"
"28801","10.29885391","0.0","0.09709818","0.0","253","1","26","false","THOC7","4.0","1","0","0","0.70941082","false","0","THOC7","0","0.0"
"28803","7.30277093","5.0469E-4","0.13693432","0.11111111","50","9","23","false","NXF1","7.88888889","9","0","0","0.80303841","false","0","NXF1","112269296","0.34343434"
"28805","7.30277093","5.0469E-4","0.13693432","0.11111111","50","9","23","false","NXF5","7.88888889","9","0","0","0.80303841","false","0","NXF5","112269296","0.34343434"
"28807","7.30277093","5.0469E-4","0.13693432","0.11111111","50","9","23","false","NXF3","7.88888889","9","0","0","0.80303841","false","0","NXF3","112269296","0.34343434"
"28809","7.30277093","5.0469E-4","0.13693432","0.11111111","50","9","23","false","NXF2","7.88888889","9","0","0","0.80303841","false","0","NXF2","112269296","0.34343434"
"28811","7.30277093","5.0469E-4","0.13693432","0.11111111","50","9","23","false","NXF2B","7.88888889","9","0","0","0.80303841","false","0","NXF2B","112269296","0.34343434"
"28813","8.30044973","2.902E-4","0.1204754","0.23809524","50","7","24","false","ALYREF","7.57142857","7","0","0","0.77186095","false","0","ALYREF","67858180","0.53061224"
"28815","8.75467866","5.803E-4","0.11422464","0.0","50","4","25","false","RBM8A","2.75","4","0","0","0.75766629","false","0","RBM8A","149970468","0.25"
"28816","9.75453358","0.0","0.10251643","0.0","50","1","26","false","CASC3","4.0","1","0","0","0.72642083","false","0","CASC3","0","0.0"
"28818","7.82982736","7.6593E-4","0.12771674","0.0","50","3","24","false","MAGOHB","8.66666667","3","0","0","0.78656789","false","0","MAGOHB","209923766","0.58974359"
"28820","8.30044973","1.0419E-4","0.1204754","0.0","50","6","24","false","EIF4A3","8.16666667","6","0","0","0.77186095","false","0","EIF4A3","15031940","0.65151515"
"28822","9.75453358","0.0","0.10251643","0.0","50","1","26","false","PYM1","4.0","1","0","0","0.72642083","false","0","PYM1","0","0.0"
"28824","6.83127811","0.00133229","0.14638549","0.12727273","50","11","23","false","UPF3B","8.45454545","11","0","0","0.81777256","false","0","UPF3B","333086068","0.29292929"
"28826","6.83127811","0.00133229","0.14638549","0.12727273","50","11","23","false","UPF3A","8.45454545","11","0","0","0.81777256","false","0","UPF3A","333086068","0.29292929"
"28833","7.39228203","5.0E-8","0.13527622","0.33333333","50","6","23","false","NXT1","9.33333333","6","0","0","0.80024119","false","0","NXT1","20","0.58333333"
"28835","7.39228203","5.0E-8","0.13527622","0.33333333","50","6","23","false","NXT2","9.33333333","6","0","0","0.80024119","false","0","NXT2","20","0.58333333"
"28839","6.40751487","0.00381504","0.15606675","0.27272727","50","11","22","false","NUP98","8.09090909","11","0","0","0.83101516","false","0","NUP98","322489020","0.26060606"
"28841","7.39228203","5.0E-8","0.13527622","0.33333333","50","6","23","false","RAE1","9.33333333","6","0","0","0.80024119","false","0","RAE1","20","0.58333333"
"28874","6.84157841","3.1E-7","0.1461651","0.73333333","50","6","23","false","UPF2","10.16666667","6","0","0","0.81745067","false","0","UPF2","744","0.40666667"
"28878","6.84578558","0.0","0.14607527","0.83333333","50","4","23","false","ETF1","9.75","4","0","0","0.8173192","false","0","ETF1","2","0.57352941"
"28880","6.83737125","0.00233783","0.14625504","0.07575758","50","12","23","false","GSPT2","13.25","12","0","0","0.81758215","false","0","GSPT2","1662475290","0.41944444"
"28882","6.83737125","0.00233783","0.14625504","0.07575758","50","12","23","false","GSPT1","13.25","12","0","0","0.81758215","false","0","GSPT1","1662475290","0.41944444"
"28895","5.86798201","0.0","0.17041634","0.66666667","11","3","22","false","SMG7","15.66666667","3","0","0","0.84787556","false","0","SMG7","2","0.58024691"
"28897","4.88045844","0.00347132","0.20489878","0.1372549","11","18","21","false","SMG5","42.33333333","18","0","0","0.87873567","false","0","SMG5","1475947596","0.51151762"
"28899","4.88060351","0.00332805","0.20489269","0.14705882","11","17","21","false","SMG6","44.64705882","17","0","0","0.87873114","false","0","SMG6","1461530598","0.54538853"
"28901","4.88045844","0.00347132","0.20489878","0.1372549","11","18","21","false","SMG1","42.33333333","18","0","0","0.87873567","false","0","SMG1","1475947596","0.51151762"
"28903","5.53880749","3.6911E-4","0.18054428","0.0","67","10","21","false","EIF3E","12.4","10","0","0","0.85816227","false","0","EIF3E","17433586","0.456"
"28904","6.53576092","4.9E-7","0.15300437","0.0","67","11","22","false","EIF1","8.18181818","11","0","0","0.82700747","false","0","EIF1","490","0.7979798"
"28906","6.53576092","4.9E-7","0.15300437","0.0","67","11","22","false","EIF1B","8.18181818","11","0","0","0.82700747","false","0","EIF1B","490","0.7979798"
"28908","6.53576092","4.9E-7","0.15300437","0.0","67","11","22","false","EIF1AX","8.18181818","11","0","0","0.82700747","false","0","EIF1AX","490","0.7979798"
"28910","6.53576092","4.9E-7","0.15300437","0.0","67","11","22","false","EIF1AY","8.18181818","11","0","0","0.82700747","false","0","EIF1AY","490","0.7979798"
"28912","6.53576092","4.9E-7","0.15300437","0.0","67","11","22","false","EIF5","8.18181818","11","0","0","0.82700747","false","0","EIF5","490","0.7979798"
"28914","4.58610184","0.00635409","0.21805011","0.00790514","67","23","20","false","EIF2S1","11.65217391","23","0","0","0.88793432","false","0","EIF2S1","138249228","0.08358611"
"28916","6.53431017","1.88E-6","0.15303834","0.0","67","16","22","false","EIF2S3","6.5625","16","0","0","0.82705281","false","0","EIF2S3","1360","0.61805556"
"28918","6.53431017","1.88E-6","0.15303834","0.0","67","16","22","false","EIF2S2","6.5625","16","0","0","0.82705281","false","0","EIF2S2","1360","0.61805556"
"28920","4.9380531","2.2049E-4","0.20250896","0.25","27","8","21","false","IFIT1","22.875","8","0","0","0.87693584","false","0","IFIT1","6249282","0.23214286"
"28922","5.02596837","1.0278E-4","0.19896663","0.26666667","27","6","21","false","IFIT1B","17.5","6","0","0","0.87418849","false","0","IFIT1B","3138348","0.29378531"
"28924","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3CL","13.75","8","0","0","0.85675232","false","0","EIF3CL","9283088","0.57954545"
"28926","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3A","13.75","8","0","0","0.85675232","false","0","EIF3A","9283088","0.57954545"
"28928","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3B","13.75","8","0","0","0.85675232","false","0","EIF3B","9283088","0.57954545"
"28930","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3C","13.75","8","0","0","0.85675232","false","0","EIF3C","9283088","0.57954545"
"28932","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3D","13.75","8","0","0","0.85675232","false","0","EIF3D","9283088","0.57954545"
"28934","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3F","13.75","8","0","0","0.85675232","false","0","EIF3F","9283088","0.57954545"
"28936","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3G","13.75","8","0","0","0.85675232","false","0","EIF3G","9283088","0.57954545"
"28938","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3H","13.75","8","0","0","0.85675232","false","0","EIF3H","9283088","0.57954545"
"28940","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3I","13.75","8","0","0","0.85675232","false","0","EIF3I","9283088","0.57954545"
"28942","5.58392572","1.4961E-4","0.17908548","0.0","67","8","21","false","EIF3J","13.75","8","0","0","0.85675232","false","0","EIF3J","9283088","0.57954545"
"29014","5.58537647","3.275E-5","0.17903896","0.0","67","3","21","false","EIF2B1","18.33333333","3","0","0","0.85670699","false","0","EIF2B1","2652258","0.78787879"
"29016","5.58537647","3.275E-5","0.17903896","0.0","67","3","21","false","EIF2B4","18.33333333","3","0","0","0.85670699","false","0","EIF2B4","2652258","0.78787879"
"29018","5.58537647","3.275E-5","0.17903896","0.0","67","3","21","false","EIF2B3","18.33333333","3","0","0","0.85670699","false","0","EIF2B3","2652258","0.78787879"
"29020","5.58537647","3.275E-5","0.17903896","0.0","67","3","21","false","EIF2B2","18.33333333","3","0","0","0.85670699","false","0","EIF2B2","2652258","0.78787879"
"29022","5.58537647","3.275E-5","0.17903896","0.0","67","3","21","false","EIF2B5","18.33333333","3","0","0","0.85670699","false","0","EIF2B5","2652258","0.78787879"
"29030","4.73306253","0.0","0.21127969","1.0","67","2","21","false","PPP1R15A","52.5","2","0","0","0.8833418","false","0","PPP1R15A","0","0.51470588"
"29042","7.64920934","4.7233E-4","0.13073247","0.0","50","15","24","false","PABPC4L","8.73333333","15","0","0","0.79221221","false","0","PABPC4L","415852962","0.55238095"
"29043","6.91121428","0.00142183","0.14469237","0.0","50","10","23","false","PAIP1","13.0","10","0","0","0.81527455","false","0","PAIP1","257886970","0.66666667"
"29045","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","MSI2","15.0","8","0","0","0.76103021","false","0","MSI2","56","1.0"
"29047","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","DAZAP1","15.0","8","0","0","0.76103021","false","0","DAZAP1","56","1.0"
"29049","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","MSI1","15.0","8","0","0","0.76103021","false","0","MSI1","56","1.0"
"29053","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","TOB1","15.0","8","0","0","0.76103021","false","0","TOB1","56","1.0"
"29055","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","TOB2","15.0","8","0","0","0.76103021","false","0","TOB2","56","1.0"
"29057","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","BTG3","15.0","8","0","0","0.76103021","false","0","BTG3","56","1.0"
"29059","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","BTG4","15.0","8","0","0","0.76103021","false","0","BTG4","56","1.0"
"29061","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","BTG1","15.0","8","0","0","0.76103021","false","0","BTG1","56","1.0"
"29063","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","BTG2","15.0","8","0","0","0.76103021","false","0","BTG2","56","1.0"
"29065","8.64674307","2.9023E-4","0.11565048","0.0","50","9","25","false","PAN3","13.44444444","9","0","0","0.76103928","false","0","PAN3","255898760","0.88888889"
"29067","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","CNOT7","15.0","8","0","0","0.76103021","false","0","CNOT7","56","1.0"
"29069","8.64703322","8.0E-8","0.1156466","0.0","50","8","25","false","CNOT8","15.0","8","0","0","0.76103021","false","0","CNOT8","56","1.0"
"29071","7.64920934","4.7233E-4","0.13073247","0.0","50","15","24","false","PABPC5","8.73333333","15","0","0","0.79221221","false","0","PABPC5","415852962","0.55238095"
"29073","7.64920934","4.7233E-4","0.13073247","0.0","50","15","24","false","PABPC1","8.73333333","15","0","0","0.79221221","false","0","PABPC1","415852962","0.55238095"
"29075","7.64920934","4.7233E-4","0.13073247","0.0","50","15","24","false","PABPC1L2A","8.73333333","15","0","0","0.79221221","false","0","PABPC1L2A","415852962","0.55238095"
"29077","7.64920934","4.7233E-4","0.13073247","0.0","50","15","24","false","PABPC3","8.73333333","15","0","0","0.79221221","false","0","PABPC3","415852962","0.55238095"
"29079","7.64920934","4.7233E-4","0.13073247","0.0","50","15","24","false","PABPC1L2B","8.73333333","15","0","0","0.79221221","false","0","PABPC1L2B","415852962","0.55238095"
"29081","7.64920934","4.7233E-4","0.13073247","0.0","50","15","24","false","PABPC1L","8.73333333","15","0","0","0.79221221","false","0","PABPC1L","415852962","0.55238095"
"29083","7.64920934","4.7233E-4","0.13073247","0.0","50","15","24","false","PABPC4","8.73333333","15","0","0","0.79221221","false","0","PABPC4","415852962","0.55238095"
"29085","5.93341071","8.6131E-4","0.16853713","0.0","121","5","22","false","EIF4A1","6.0","5","0","0","0.84583092","false","0","EIF4A1","134403000","0.33333333"
"29087","5.93341071","8.6131E-4","0.16853713","0.0","121","5","22","false","EIF4A2","6.0","5","0","0","0.84583092","false","0","EIF4A2","134403000","0.33333333"
"29195","1.0","1.0","1.0","0.0","204","9","1","false","DDX20","1.0","9","0","0","1.0","false","0","DDX20","72","0.0"
"29196","1.88888889","0.0","0.52941176","0.0","204","1","2","false","GEMIN4","9.0","1","0","0","0.55555556","false","0","GEMIN4","0","0.0"
"29198","1.88888889","0.0","0.52941176","0.0","204","1","2","false","SMN1","9.0","1","0","0","0.55555556","false","0","SMN1","0","0.0"
"29200","1.88888889","0.0","0.52941176","0.0","204","1","2","false","SMN2","9.0","1","0","0","0.55555556","false","0","SMN2","0","0.0"
"29202","1.88888889","0.0","0.52941176","0.0","204","1","2","false","GEMIN8","9.0","1","0","0","0.55555556","false","0","GEMIN8","0","0.0"
"29204","1.88888889","0.0","0.52941176","0.0","204","1","2","false","GEMIN5","9.0","1","0","0","0.55555556","false","0","GEMIN5","0","0.0"
"29206","1.88888889","0.0","0.52941176","0.0","204","1","2","false","GEMIN2","9.0","1","0","0","0.55555556","false","0","GEMIN2","0","0.0"
"29208","1.88888889","0.0","0.52941176","0.0","204","1","2","false","GEMIN7","9.0","1","0","0","0.55555556","false","0","GEMIN7","0","0.0"
"29210","1.88888889","0.0","0.52941176","0.0","204","1","2","false","GEMIN6","9.0","1","0","0","0.55555556","false","0","GEMIN6","0","0.0"
"29212","1.88888889","0.0","0.52941176","0.0","204","1","2","false","STRAP","9.0","1","0","0","0.55555556","false","0","STRAP","0","0.0"
"29215","5.23197447","7.216E-5","0.19113243","0.07272727","29","11","21","false","UBE2I","7.81818182","11","0","0","0.8677508","false","0","UBE2I","2090082","0.42780749"
"29220","5.65965472","2.902E-4","0.17668922","0.26666667","29","6","22","false","RANBP2","5.33333333","6","0","0","0.85438579","false","0","RANBP2","8701570","0.36904762"
"29240","6.65950965","0.0","0.15016121","0.0","29","1","23","false","RANGAP1","6.0","1","0","0","0.82314032","false","0","RANGAP1","0","0.0"
"29242","1.0","1.0","1.0","0.0","281","2","1","false","NUP62","1.0","2","0","0","1.0","false","0","NUP62","2","0.0"
"29243","1.5","0.0","0.66666667","0.0","281","1","2","false","NUP58","2.0","1","0","0","0.75","false","0","NUP58","0","0.0"
"29245","1.5","0.0","0.66666667","0.0","281","1","2","false","NUP54","2.0","1","0","0","0.75","false","0","NUP54","0","0.0"
"29247","1.0","1.0","1.0","0.0","282","2","1","false","NUP93","1.0","2","0","0","1.0","false","0","NUP93","2","0.0"
"29248","1.5","0.0","0.66666667","0.0","282","1","2","false","NUP205","2.0","1","0","0","0.75","false","0","NUP205","0","0.0"
"29250","1.5","0.0","0.66666667","0.0","282","1","2","false","NUP188","2.0","1","0","0","0.75","false","0","NUP188","0","0.0"
"29252","1.0","0.0","1.0","0.0","299","1","1","false","NUP155","1.0","1","0","0","1.0","false","0","NUP155","0","0.0"
"29253","1.0","0.0","1.0","0.0","299","1","1","false","NUP35","1.0","1","0","0","1.0","false","0","NUP35","0","0.0"
"29255","6.27854345","0.0","0.15927261","0.0","16","1","22","false","NUP153","4.0","1","0","0","0.83504552","false","0","NUP153","0","0.0"
"29256","5.27868852","2.9015E-4","0.18944099","0.0","16","4","21","false","SENP2","37.75","4","0","0","0.86629098","false","0","SENP2","7522404","0.75"
"29262","7.40591905","8.7309E-4","0.13502713","0.0","219","6","23","false","NUP37","3.0","6","0","0","0.79981503","false","0","NUP37","53922868","0.2"
"29264","5.42826055","0.00580417","0.18422108","0.0","126","14","21","false","SEC13","5.28571429","14","0","0","0.86161686","false","0","SEC13","305636494","0.15873016"
"29266","5.4314522","0.00261702","0.18411282","0.0","14","6","21","false","SEH1L","8.0","6","0","0","0.86151712","false","0","SEH1L","188719718","0.29166667"
"29268","8.40577397","0.0","0.11896584","0.0","219","1","24","false","NUP160","6.0","1","0","0","0.76856956","false","0","NUP160","0","0.0"
"29270","8.40577397","0.0","0.11896584","0.0","219","1","24","false","NUP85","6.0","1","0","0","0.76856956","false","0","NUP85","0","0.0"
"29272","8.40577397","0.0","0.11896584","0.0","219","1","24","false","NUP43","6.0","1","0","0","0.76856956","false","0","NUP43","0","0.0"
"29274","6.42666473","2.8729E-4","0.15560171","0.0","219","2","22","false","NUP133","10.0","2","0","0","0.83041673","false","0","NUP133","17951790","0.52941176"
"29276","6.42985638","2.863E-4","0.15552447","0.0","219","2","22","false","NUP107","6.0","2","0","0","0.83031699","false","0","NUP107","17951530","0.55555556"
"29281","6.42753518","7.245E-5","0.15558063","0.0","126","3","22","false","SEC24B","10.0","3","0","0","0.83038953","false","0","SEC24B","8993618","0.69230769"
"29283","6.42753518","7.245E-5","0.15558063","0.0","126","3","22","false","SEC23B","10.0","3","0","0","0.83038953","false","0","SEC23B","8993618","0.69230769"
"29285","6.42753518","7.245E-5","0.15558063","0.0","126","3","22","false","SEC23A","10.0","3","0","0","0.83038953","false","0","SEC23A","8993618","0.69230769"
"29287","6.42753518","7.245E-5","0.15558063","0.0","126","3","22","false","SEC24A","10.0","3","0","0","0.83038953","false","0","SEC24A","8993618","0.69230769"
"29289","6.42753518","7.245E-5","0.15558063","0.0","126","3","22","false","SEC24C","10.0","3","0","0","0.83038953","false","0","SEC24C","8993618","0.69230769"
"29291","6.42753518","7.245E-5","0.15558063","0.0","126","3","22","false","SEC24D","10.0","3","0","0","0.83038953","false","0","SEC24D","8993618","0.69230769"
"29293","6.42724503","2.175E-4","0.15558766","0.0","126","4","22","false","SAR1B","8.0","4","0","0","0.83039859","false","0","SAR1B","13490466","0.53846154"
"29295","6.42724503","2.175E-4","0.15558766","0.0","126","4","22","false","SAR1A","8.0","4","0","0","0.83039859","false","0","SAR1A","13490466","0.53846154"
"29297","5.67938488","7.189E-5","0.17607541","0.0","14","7","22","false","NPRL2","9.42857143","7","0","0","0.85376922","false","0","NPRL2","5368342","0.30102041"
"29299","5.67938488","7.189E-5","0.17607541","0.0","14","7","22","false","NPRL3","9.42857143","7","0","0","0.85376922","false","0","NPRL3","5368342","0.30102041"
"29301","5.67938488","7.189E-5","0.17607541","0.0","14","7","22","false","DEPDC5","9.42857143","7","0","0","0.85376922","false","0","DEPDC5","5368342","0.30102041"
"29307","9.30030466","0.0","0.10752336","0.0","50","1","25","false","DDX39B","7.0","1","0","0","0.74061548","false","0","DDX39B","0","0.0"
"29309","5.76309299","0.0","0.17351794","0.0","64","2","22","false","FMR1","14.0","2","0","0","0.85115334","false","0","FMR1","2","1.0"
"29311","5.76309299","0.0","0.17351794","0.0","64","2","22","false","FXR1","14.0","2","0","0","0.85115334","false","0","FXR1","2","1.0"
"29313","5.76309299","0.0","0.17351794","0.0","64","2","22","false","FXR2","14.0","2","0","0","0.85115334","false","0","FXR2","2","1.0"
"29318","4.5691281","1.6307E-4","0.21886014","0.30952381","64","21","21","false","WASF1","33.0","21","0","0","0.88846475","false","0","WASF1","3791792","0.15255732"
"29320","5.55853765","3.58E-6","0.17990343","0.25641026","64","13","22","false","BRK1","10.0","13","0","0","0.8575457","false","0","BRK1","58244","0.32258065"
"29322","4.76904106","3.016E-5","0.20968576","0.77777778","64","9","21","false","ABI2","40.88888889","9","0","0","0.88221747","false","0","ABI2","1053648","0.31212892"
"29324","4.76918613","3.016E-5","0.20967938","0.75","64","8","21","false","NCKAP1","45.125","8","0","0","0.88221293","false","0","NCKAP1","1053646","0.34446565"
"29326","4.76918613","3.016E-5","0.20967938","0.75","64","8","21","false","NCKAP1L","45.125","8","0","0","0.88221293","false","0","NCKAP1L","1053646","0.34446565"
"29339","1.0","0.05555556","1.0","0.83333333","202","4","1","false","CSTF1","3.5","4","0","0","1.0","false","0","CSTF1","2","0.875"
"29340","1.25","0.0","0.8","1.0","202","3","2","false","CSTF2","4.0","3","0","0","0.875","false","0","CSTF2","0","1.0"
"29342","1.25","0.0","0.8","1.0","202","3","2","false","CSTF2T","4.0","3","0","0","0.875","false","0","CSTF2T","0","1.0"
"29344","1.0","0.05555556","1.0","0.83333333","202","4","1","false","CSTF3","3.5","4","0","0","1.0","false","0","CSTF3","2","0.875"
"29346","1.0","0.05555556","1.0","0.83333333","202","4","1","false","SYMPK","3.5","4","0","0","1.0","false","0","SYMPK","2","0.875"
"29353","5.06122153","0.0","0.19758076","0.93333333","103","10","21","false","FIP1L1","40.0","10","0","0","0.87308683","false","0","FIP1L1","6","0.35714286"
"29354","5.06122153","0.0","0.19758076","0.93333333","103","10","21","false","CPSF3","40.0","10","0","0","0.87308683","false","0","CPSF3","6","0.35714286"
"29356","5.06122153","0.0","0.19758076","0.93333333","103","10","21","false","CPSF2","40.0","10","0","0","0.87308683","false","0","CPSF2","6","0.35714286"
"29358","5.06122153","0.0","0.19758076","0.93333333","103","10","21","false","CPSF1","40.0","10","0","0","0.87308683","false","0","CPSF1","6","0.35714286"
"29360","5.06122153","0.0","0.19758076","0.93333333","103","10","21","false","CPSF4","40.0","10","0","0","0.87308683","false","0","CPSF4","6","0.35714286"
"29362","5.06122153","0.0","0.19758076","0.93333333","103","10","21","false","WDR33","40.0","10","0","0","0.87308683","false","0","WDR33","6","0.35714286"
"29364","5.06122153","0.0","0.19758076","0.93333333","103","10","21","false","WDR82","40.0","10","0","0","0.87308683","false","0","WDR82","6","0.35714286"
"29369","5.06122153","0.0","0.19758076","0.93333333","103","10","21","false","SSU72","40.0","10","0","0","0.87308683","false","0","SSU72","6","0.35714286"
"29459","4.66096039","2.7529E-4","0.21454806","0.11578947","30","20","21","false","MYL9","40.15","20","0","0","0.88559499","false","0","MYL9","15149590","0.16927966"
"29490","4.65834905","1.1811E-4","0.21466833","0.11578947","30","20","21","false","MYL2","40.95","20","0","0","0.88567659","false","0","MYL2","1686704","0.16565041"
"29493","4.74974612","1.9094E-4","0.21053757","0.01904762","30","15","21","false","MYL6B","46.66666667","15","0","0","0.88282043","false","0","MYL6B","13605456","0.21945774"
"29495","4.74974612","1.9094E-4","0.21053757","0.01904762","30","15","21","false","MYL6","46.66666667","15","0","0","0.88282043","false","0","MYL6","13605456","0.21945774"
"29497","5.0613666","4.65E-6","0.1975751","0.0","30","6","21","false","PPP1R14A","62.16666667","6","0","0","0.87308229","false","0","PPP1R14A","170092","0.56116208"
"29501","4.88901784","0.0","0.20454006","0.6","8","5","21","false","TP53BP2","93.6","5","0","0","0.87846819","false","0","TP53BP2","8","0.52881356"
"29503","4.66516756","3.931E-5","0.21435457","0.14705882","30","17","21","false","MYL12B","46.35294118","17","0","0","0.88546351","false","0","MYL12B","1247470","0.19964349"
"29505","4.66516756","3.931E-5","0.21435457","0.14705882","30","17","21","false","MYL12A","46.35294118","17","0","0","0.88546351","false","0","MYL12A","1247470","0.19964349"
"29507","4.66516756","3.931E-5","0.21435457","0.14705882","30","17","21","false","MYLPF","46.35294118","17","0","0","0.88546351","false","0","MYLPF","1247470","0.19964349"
"29509","4.66516756","3.931E-5","0.21435457","0.14705882","30","17","21","false","MYL5","46.35294118","17","0","0","0.88546351","false","0","MYL5","1247470","0.19964349"
"29511","4.66516756","3.931E-5","0.21435457","0.14705882","30","17","21","false","MYL7","46.35294118","17","0","0","0.88546351","false","0","MYL7","1247470","0.19964349"
"29513","4.66516756","3.931E-5","0.21435457","0.14705882","30","17","21","false","MYL10","46.35294118","17","0","0","0.88546351","false","0","MYL10","1247470","0.19964349"
"29704","1.0","0.0","1.0","0.0","300","1","1","false","HBS1L","1.0","1","0","0","1.0","false","0","HBS1L","0","0.0"
"29705","1.0","0.0","1.0","0.0","300","1","1","false","PELO","1.0","1","0","0","1.0","false","0","PELO","0","0.0"
"29707","1.0","1.0","1.0","0.0","283","2","1","false","NUDT21","1.0","2","0","0","1.0","false","0","NUDT21","2","0.0"
"29708","1.5","0.0","0.66666667","0.0","283","1","2","false","CPSF6","2.0","1","0","0","0.75","false","0","CPSF6","0","0.0"
"29710","1.5","0.0","0.66666667","0.0","283","1","2","false","CPSF7","2.0","1","0","0","0.75","false","0","CPSF7","0","0.0"
"29712","1.0","0.0","1.0","0.0","301","1","1","false","CLP1","1.0","1","0","0","1.0","false","0","CLP1","0","0.0"
"29713","1.0","0.0","1.0","0.0","301","1","1","false","PCF11","1.0","1","0","0","1.0","false","0","PCF11","0","0.0"
"29765","4.35035543","0.00431735","0.22986628","0.00948213","1","457","21","false","ARRB2","16.56236324","457","0","0","0.89530139","false","0","ARRB2","173164432","0.02338699"
"29821","4.39402292","6.3364E-4","0.22758188","0.20952381","26","21","20","false","TGFBR2","36.52380952","21","0","0","0.89393678","false","0","TGFBR2","6077184","0.1264881"
"29852","4.89714203","0.00166566","0.20420073","0.44444444","11","10","21","false","REC8","47.4","10","0","0","0.87821431","false","0","REC8","43394530","0.58395062"
"29854","4.49310895","2.8156E-4","0.22256304","0.09558824","31","17","20","false","FBXO43","54.52941176","17","0","0","0.89084035","false","0","FBXO43","11337328","0.21199539"
"29856","4.89699695","4.562E-5","0.20420678","0.44444444","11","10","21","false","SGO1","47.4","10","0","0","0.87821885","false","0","SGO1","408902","0.58395062"
"29866","4.72798491","2.3E-6","0.2115066","0.0","11","6","21","false","PPP1R17","68.33333333","6","0","0","0.88350047","false","0","PPP1R17","304858","0.51399491"
