"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"205402","5.43359695","2.0E-8","0.18404015","0.83333333","4","11","false","DCHS2","7.75","4","0","0","0.6833145","false","0","DCHS2","2","0.86111111"
"172634","3.12244341","0.00150782","0.32026201","0.16009852","29","9","false","BAD","136.68965517","29","0","0","0.8483969","false","0","BAD","11090022","0.12663937"
"172632","3.13853286","0.00418962","0.31862021","0.23218391","30","9","false","RPS6KB2","121.4","30","0","0","0.84724765","false","0","RPS6KB2","13513250","0.11794623"
"205406","5.43359695","2.0E-8","0.18404015","0.83333333","4","11","false","FAT4","7.75","4","0","0","0.6833145","false","0","FAT4","2","0.86111111"
"180829","8.84374148","2.0E-8","0.11307431","0.66666667","3","13","false","UPF2","6.66666667","3","0","0","0.43973275","false","0","UPF2","2","0.66666667"
"205404","5.43359695","2.0E-8","0.18404015","0.83333333","4","11","false","DCHS1","7.75","4","0","0","0.6833145","false","0","DCHS1","2","0.86111111"
"172641","3.41259885","0.00585385","0.2930318","0.08377897","34","9","false","BCL2L1","33.76470588","34","0","0","0.82767151","false","0","BCL2L1","10694792","0.08948354"
"180832","8.84346878","5.4542E-4","0.1130778","0.33333333","4","13","false","UPF1","5.0","4","0","0","0.43975223","false","0","UPF1","67320764","0.52777778"
"172645","3.1428961","5.9293E-4","0.31817787","0.37198068","46","9","false","ADCY1","182.26086957","46","0","0","0.84693599","false","0","ADCY1","14248702","0.16173064"
"180838","4.94355059","4.0161E-4","0.20228376","0.0","10","11","false","EIF3E","12.0","10","0","0","0.71831782","false","0","EIF3E","4794122","0.5"
"172643","3.20670848","0.01243314","0.31184625","0.09889173","69","9","false","BCL2","43.42028986","69","0","0","0.84237797","false","0","BCL2","24803880","0.07207794"
"180836","9.84319607","0.0","0.10159302","0.0","1","14","false","SMG1","4.0","1","0","0","0.36834314","false","0","SMG1","0","0.0"
"180841","5.93782383","1.27E-6","0.16841187","0.0","11","12","false","EIF1B","8.18181818","11","0","0","0.6472983","false","0","EIF1B","150","0.7979798"
"172649","3.13989637","8.7159E-4","0.31848185","0.33418367","49","9","false","ADCY3","171.44897959","49","0","0","0.84715026","false","0","ADCY3","14697988","0.15173262"
"180839","5.93782383","1.27E-6","0.16841187","0.0","11","12","false","EIF1","8.18181818","11","0","0","0.6472983","false","0","EIF1","150","0.7979798"
"172647","3.14344151","5.3673E-4","0.31812267","0.38888889","45","9","false","ADCY2","176.26666667","45","0","0","0.84689704","false","0","ADCY2","13469584","0.15642392"
"180845","5.93782383","1.27E-6","0.16841187","0.0","11","12","false","EIF1AY","8.18181818","11","0","0","0.6472983","false","0","EIF1AY","150","0.7979798"
"172653","3.14344151","5.3673E-4","0.31812267","0.38888889","45","9","false","ADCY6","176.26666667","45","0","0","0.84689704","false","0","ADCY6","13469584","0.15642392"
"205421","4.4063267","1.197E-5","0.2269464","0.66666667","7","11","false","LLGL2","19.85714286","7","0","0","0.75669095","false","0","LLGL2","122438","0.31026786"
"180843","5.93782383","1.27E-6","0.16841187","0.0","11","12","false","EIF1AX","8.18181818","11","0","0","0.6472983","false","0","EIF1AX","150","0.7979798"
"172651","3.12271612","0.00186271","0.32023404","0.34131206","48","9","false","ADCY5","174.91666667","48","0","0","0.84837742","false","0","ADCY5","16897256","0.15381089"
"172657","3.1428961","5.9293E-4","0.31817787","0.37198068","46","9","false","ADCY8","182.26086957","46","0","0","0.84693599","false","0","ADCY8","14248702","0.16173064"
"180849","3.94873193","0.01238412","0.25324586","0.00790514","23","10","false","EIF2S1","9.73913043","23","0","0","0.78937629","false","0","EIF2S1","54351164","0.10079051"
"205425","4.4063267","1.197E-5","0.2269464","0.66666667","7","11","false","LLGL1","19.85714286","7","0","0","0.75669095","false","0","LLGL1","122438","0.31026786"
"172655","3.14344151","5.3673E-4","0.31812267","0.38888889","45","9","false","ADCY7","176.26666667","45","0","0","0.84689704","false","0","ADCY7","13469584","0.15642392"
"180847","5.93782383","1.27E-6","0.16841187","0.0","11","12","false","EIF5","8.18181818","11","0","0","0.6472983","false","0","EIF5","150","0.7979798"
"205423","4.406054","1.2E-5","0.22696045","0.71428571","8","11","false","SCRIB","18.125","8","0","0","0.75671043","false","0","SCRIB","122440","0.28320313"
"205430","4.65203163","2.0E-8","0.21495985","0.8","5","11","false","DLG3","23.6","5","0","0","0.7391406","false","0","DLG3","4","0.48163265"
"180853","5.93509681","5.95E-6","0.16848925","0.0","16","12","false","EIF2S2","6.5625","16","0","0","0.64749309","false","0","EIF2S2","850","0.61805556"
"172661","3.14344151","5.3673E-4","0.31812267","0.38888889","45","9","false","ADCY4","176.26666667","45","0","0","0.84689704","false","0","ADCY4","13469584","0.15642392"
"205428","4.65203163","2.0E-8","0.21495985","0.8","5","11","false","DLG2","23.6","5","0","0","0.7391406","false","0","DLG2","4","0.48163265"
"180851","5.93509681","5.95E-6","0.16848925","0.0","16","12","false","EIF2S3","6.5625","16","0","0","0.64749309","false","0","EIF2S3","850","0.61805556"
"172659","3.1428961","5.9951E-4","0.31817787","0.3626272","47","9","false","ADCY9","169.0212766","47","0","0","0.84693599","false","0","ADCY9","13632828","0.14999433"
"180857","4.65421325","8.268E-5","0.21485908","0.0","5","11","false","IFIT1B","12.0","5","0","0","0.73898477","false","0","IFIT1B","631178","0.42307692"
"172666","3.48677393","0.00387883","0.28679806","0.07356322","30","9","false","CDKN1A","30.7","30","0","0","0.82237329","false","0","CDKN1A","16167508","0.0888563"
"180855","4.65421325","8.268E-5","0.21485908","0.0","5","11","false","IFIT1","12.0","5","0","0","0.73898477","false","0","IFIT1","631178","0.42307692"
"180861","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3A","13.75","8","0","0","0.7182399","false","0","EIF3A","3688268","0.57954545"
"205438","4.65175893","0.00109052","0.21497245","0.0","3","11","false","AMOT","32.66666667","3","0","0","0.73916008","false","0","AMOT","11734634","0.65972222"
"172670","2.71202618","0.01364518","0.368728","0.11327254","141","9","false","MAPK14","79.09219858","141","0","0","0.87771242","false","0","MAPK14","106809838","0.04452813"
"180859","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3CL","13.75","8","0","0","0.7182399","false","0","EIF3CL","3688268","0.57954545"
"172668","3.76465776","0.00191612","0.2656284","0.15263158","20","9","false","CDKN1B","40.2","20","0","0","0.80252445","false","0","CDKN1B","9010832","0.13434343"
"180865","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3C","13.75","8","0","0","0.7182399","false","0","EIF3C","3688268","0.57954545"
"172674","2.71202618","0.01364518","0.368728","0.11327254","141","9","false","MAPK13","79.09219858","141","0","0","0.87771242","false","0","MAPK13","106809838","0.04452813"
"180863","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3B","13.75","8","0","0","0.7182399","false","0","EIF3B","3688268","0.57954545"
"172672","2.71202618","0.01364518","0.368728","0.11327254","141","9","false","MAPK11","79.09219858","141","0","0","0.87771242","false","0","MAPK11","106809838","0.04452813"
"180869","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3F","13.75","8","0","0","0.7182399","false","0","EIF3F","3688268","0.57954545"
"172678","3.35424052","0.00196403","0.29813008","0.2","45","9","false","CHUK","37.97777778","45","0","0","0.83183996","false","0","CHUK","9228772","0.08184866"
"180867","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3D","13.75","8","0","0","0.7182399","false","0","EIF3D","3688268","0.57954545"
"172676","2.71202618","0.01364518","0.368728","0.11327254","141","9","false","MAPK12","79.09219858","141","0","0","0.87771242","false","0","MAPK12","106809838","0.04452813"
"180873","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3H","13.75","8","0","0","0.7182399","false","0","EIF3H","3688268","0.57954545"
"172682","3.34305972","0.00350064","0.29912717","0.1538961","56","9","false","IKBKB","33.125","56","0","0","0.83263859","false","0","IKBKB","11298250","0.06893601"
"180871","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3G","13.75","8","0","0","0.7182399","false","0","EIF3G","3688268","0.57954545"
"180877","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3J","13.75","8","0","0","0.7182399","false","0","EIF3J","3688268","0.57954545"
"180875","4.9446414","3.0724E-4","0.20223914","0.0","8","11","false","EIF3I","13.75","8","0","0","0.7182399","false","0","EIF3I","3688268","0.57954545"
"172684","3.39241887","0.00299086","0.29477492","0.17687075","49","9","false","IKBKG","32.2244898","49","0","0","0.82911294","false","0","IKBKG","10913110","0.07564434"
"172690","3.57240251","0.00120395","0.27992366","0.05026455","28","9","false","BIRC3","28.14285714","28","0","0","0.81625696","false","0","BIRC3","5999088","0.11101549"
"172688","3.57240251","0.00120395","0.27992366","0.05026455","28","9","false","BIRC2","28.14285714","28","0","0","0.81625696","false","0","BIRC2","5999088","0.11101549"
"172694","3.66021271","6.1366E-4","0.27320817","0.02631579","20","9","false","BIRC5","29.5","20","0","0","0.80998481","false","0","BIRC5","4071872","0.15824176"
"172692","3.61712572","9.1135E-4","0.27646261","0.03666667","25","9","false","XIAP","27.24","25","0","0","0.81306245","false","0","XIAP","5060896","0.11964126"
"172698","3.30460867","0.005999","0.30260769","0.07989992","110","9","false","PPP1CA","37.20909091","110","0","0","0.83538509","false","0","PPP1CA","44461930","0.06616883"
"172696","3.37469321","0.00174879","0.29632323","0.30461538","26","9","false","MAP3K5","70.26923077","26","0","0","0.83037906","false","0","MAP3K5","3067992","0.154865"
"172702","3.30460867","0.005999","0.30260769","0.07989992","110","9","false","PPP1CC","37.20909091","110","0","0","0.83538509","false","0","PPP1CC","44461930","0.06616883"
"172700","3.30460867","0.005999","0.30260769","0.07989992","110","9","false","PPP1CB","37.20909091","110","0","0","0.83538509","false","0","PPP1CB","44461930","0.06616883"
"172706","3.06217617","0.01247558","0.32656514","0.32983927","54","9","false","ATF4","92.27777778","54","0","0","0.8527017","false","0","ATF4","54821030","0.08148475"
"172704","3.21298064","0.00135261","0.31123748","0.20720721","37","9","false","MAP2K4","87.37837838","37","0","0","0.84192995","false","0","MAP2K4","4509686","0.09313796"
"172710","3.65857649","1.4816E-4","0.27333035","0.2","6","9","false","NR4A1","85.5","6","0","0","0.81010168","false","0","NR4A1","252810","0.38536953"
"172708","3.06244887","4.8234E-4","0.32653606","0.47246377","46","9","false","ATF2","119.06521739","46","0","0","0.85268222","false","0","ATF2","5769696","0.10398709"
"172712","3.54376875","4.947E-5","0.28218546","0.37878788","12","9","false","MAP3K8","68.08333333","12","0","0","0.81830223","false","0","MAP3K8","67654","0.23072562"
"172718","3.48186528","0.00214301","0.28720238","0.03162055","23","9","false","NOS2","64.39130435","23","0","0","0.82272391","false","0","NOS2","7416114","0.1584469"
"172716","3.31688028","0.00141711","0.30148812","0.30769231","39","9","false","NOS1","75.84615385","39","0","0","0.83450855","false","0","NOS1","3544684","0.12820513"
"205489","5.65094082","5.454E-4","0.17696168","0.0","2","12","false","MPP5","2.0","2","0","0","0.66778994","false","0","MPP5","5867318","0.5"
"205488","6.65066812","0.0","0.15036083","0.0","1","13","false","PATJ","2.0","1","0","0","0.59638085","false","0","PATJ","0","0.0"
"172726","3.07526588","0.00303223","0.32517514","0.45252525","45","9","false","CREB1","108.35555556","45","0","0","0.85176672","false","0","CREB1","9933508","0.09748975"
"205492","5.44232343","9.2E-7","0.18374505","0.0","3","12","false","WTIP","5.66666667","3","0","0","0.68269118","false","0","WTIP","1478","0.77777778"
"172724","3.08099264","3.9353E-4","0.32457072","0.49612403","43","9","false","CREB3","112.79069767","43","0","0","0.85135767","false","0","CREB3","5379282","0.10244387"
"205498","5.44232343","9.2E-7","0.18374505","0.0","3","12","false","LIMD1","5.66666667","3","0","0","0.68269118","false","0","LIMD1","1478","0.77777778"
"172730","3.08099264","3.9353E-4","0.32457072","0.49612403","43","9","false","CREB3L4","112.79069767","43","0","0","0.85135767","false","0","CREB3L4","5379282","0.10244387"
"205496","5.44232343","9.2E-7","0.18374505","0.0","3","12","false","AJUBA","5.66666667","3","0","0","0.68269118","false","0","AJUBA","1478","0.77777778"
"172728","3.11780747","9.1531E-4","0.32073821","0.49358974","40","9","false","ATF6B","116.375","40","0","0","0.84872804","false","0","ATF6B","5608966","0.11112703"
"172734","3.08099264","3.9353E-4","0.32457072","0.49612403","43","9","false","CREB3L3","112.79069767","43","0","0","0.85135767","false","0","CREB3L3","5379282","0.10244387"
"172732","3.08099264","3.9353E-4","0.32457072","0.49612403","43","9","false","CREB3L2","112.79069767","43","0","0","0.85135767","false","0","CREB3L2","5379282","0.10244387"
"172738","3.08099264","3.9353E-4","0.32457072","0.49612403","43","9","false","CREB5","112.79069767","43","0","0","0.85135767","false","0","CREB5","5379282","0.10244387"
"172736","3.08099264","3.9353E-4","0.32457072","0.49612403","43","9","false","CREB3L1","112.79069767","43","0","0","0.85135767","false","0","CREB3L1","5379282","0.10244387"
"172742","3.3406054","4.747E-5","0.29934694","0.05454545","11","9","false","PDE3B","274.09090909","11","0","0","0.8328139","false","0","PDE3B","2273882","0.32504594"
"172740","3.17043905","0.00503225","0.31541373","0.20615385","26","9","false","NFKBIA","119.80769231","26","0","0","0.84496864","false","0","NFKBIA","7653776","0.12176227"
"172746","3.76193073","1.7038E-4","0.26582095","0.23076923","14","9","false","GSK3A","40.28571429","14","0","0","0.80271923","false","0","GSK3A","314930","0.22639225"
"172744","3.55958549","5.8609E-4","0.28093159","0.32679739","18","9","false","NFKBIB","50.61111111","18","0","0","0.81717246","false","0","NFKBIB","1347528","0.18011072"
"205521","4.64548677","3.68E-6","0.21526269","0.0","7","11","false","SCIN","9.57142857","7","0","0","0.73960809","false","0","SCIN","10458","0.6122449"
"205519","4.64548677","3.68E-6","0.21526269","0.0","7","11","false","GSN","9.57142857","7","0","0","0.73960809","false","0","GSN","10458","0.6122449"
"172757","3.46413962","1.0143E-4","0.28867197","0.00985222","29","9","false","PPP2R3B","62.10344828","29","0","0","0.82399003","false","0","PPP2R3B","735230","0.08771151"
"180949","4.94736842","6.653E-5","0.20212766","0.0","3","11","false","EIF2B1","18.33333333","3","0","0","0.71804511","false","0","EIF2B1","1053738","0.78787879"
"172761","3.0439051","0.0036955","0.32852535","0.11934732","66","9","false","PPP2CA","60.25757576","66","0","0","0.85400678","false","0","PPP2CA","16510228","0.05143745"
"180953","4.94736842","6.653E-5","0.20212766","0.0","3","11","false","EIF2B3","18.33333333","3","0","0","0.71804511","false","0","EIF2B3","1053738","0.78787879"
"180951","4.94736842","6.653E-5","0.20212766","0.0","3","11","false","EIF2B4","18.33333333","3","0","0","0.71804511","false","0","EIF2B4","1053738","0.78787879"
"172759","3.46413962","1.0143E-4","0.28867197","0.00985222","29","9","false","PPP2R3C","62.10344828","29","0","0","0.82399003","false","0","PPP2R3C","735230","0.08771151"
"180957","4.94736842","6.653E-5","0.20212766","0.0","3","11","false","EIF2B5","18.33333333","3","0","0","0.71804511","false","0","EIF2B5","1053738","0.78787879"
"172765","3.05235888","0.00305156","0.32761547","0.13715847","61","9","false","PPP2R1A","63.95081967","61","0","0","0.85340294","false","0","PPP2R1A","14775812","0.05521629"
"172763","3.0439051","0.0036955","0.32852535","0.11934732","66","9","false","PPP2CB","60.25757576","66","0","0","0.85400678","false","0","PPP2CB","16510228","0.05143745"
"180955","4.94736842","6.653E-5","0.20212766","0.0","3","11","false","EIF2B2","18.33333333","3","0","0","0.71804511","false","0","EIF2B2","1053738","0.78787879"
"172769","3.20043632","0.00103582","0.3124574","0.04297329","42","9","false","PPP2R2A","67.11904762","42","0","0","0.84282598","false","0","PPP2R2A","6166416","0.07119914"
"172767","3.05235888","0.00305156","0.32761547","0.13715847","61","9","false","PPP2R1B","63.95081967","61","0","0","0.85340294","false","0","PPP2R1B","14775812","0.05521629"
"180960","4.07444778","0.00136612","0.24543203","0.33333333","13","10","false","ATG12","20.0","13","0","0","0.78039659","false","0","ATG12","2104810","0.16818774"
