NODEA	INTERACTION	NODEB	NPATHWAYS	PATHWAY	ALL-PATH-LIST
C05449	interaction	SCP2	1	hsa00120	hsa00120
SCP2	interaction	C05337	1	hsa00120	hsa00120
C02528	interaction	SLC27A5	1	hsa00120	hsa00120
C00695	interaction	SLC27A5	1	hsa00120	hsa00120
SLC27A5	interaction	C05337	1	hsa00120	hsa00120
C00037	interaction	BAAT	1	hsa00120	hsa00120
C05337	interaction	BAAT	1	hsa00120	hsa00120
BAAT	interaction	C05466	1	hsa00120	hsa00120
C00245	interaction	BAAT	2	NA	hsa00120,hsa00430,
BAAT	interaction	C05465	1	hsa00120	hsa00120
C05446	interaction	CYP27A1	1	hsa00120	hsa00120
CYP27A1	interaction	C01301	1	hsa00120	hsa00120
C01301	interaction	CYP27A1	1	hsa00120	hsa00120
CYP27A1	interaction	C04722	1	hsa00120	hsa00120
C05455	interaction	CYP8B1	1	hsa00120	hsa00120
CYP8B1	interaction	C17339	1	hsa00120	hsa00120
C00187	interaction	CYP27A1	1	hsa00120	hsa00120
CYP27A1	interaction	C15610	1	hsa00120	hsa00120
C17335	interaction	HSD3B7	1	hsa00120	hsa00120
HSD3B7	interaction	C17337	1	hsa00120	hsa00120
C06341	interaction	HSD3B7	1	hsa00120	hsa00120
HSD3B7	interaction	C17336	1	hsa00120	hsa00120
C03594	interaction	HSD3B7	1	hsa00120	hsa00120
HSD3B7	interaction	C05455	1	hsa00120	hsa00120
C15520	interaction	HSD3B7	1	hsa00120	hsa00120
HSD3B7	interaction	C17332	1	hsa00120	hsa00120
SLC27A5	interaction	C01794	1	hsa00120	hsa00120
C01794	interaction	BAAT	1	hsa00120	hsa00120
BAAT	interaction	C01921	1	hsa00120	hsa00120
BAAT	interaction	C05122	2	NA	hsa00120,hsa00430,
C13550	interaction	CYP39A1	1	hsa00120	hsa00120
CYP39A1	interaction	C15518	1	hsa00120	hsa00120
C04554	interaction	SLC27A5	1	hsa00120	hsa00120
SLC27A5	interaction	C17345	1	hsa00120	hsa00120
C05452	interaction	CYP27A1	1	hsa00120	hsa00120
CYP27A1	interaction	C05444	1	hsa00120	hsa00120
C05444	interaction	CYP27A1	1	hsa00120	hsa00120
CYP27A1	interaction	C05445	1	hsa00120	hsa00120
C05445	interaction	CYP27A1	1	hsa00120	hsa00120
CYP27A1	interaction	C04554	1	hsa00120	hsa00120
C17345	interaction	AMACR	1	hsa00120	hsa00120
AMACR	interaction	C17346	1	hsa00120	hsa00120
C17346	interaction	ACOX2	1	hsa00120	hsa00120
ACOX2	interaction	C05447	1	hsa00120	hsa00120
C05447	interaction	HSD17B4	1	hsa00120	hsa00120
HSD17B4	interaction	C05448	1	hsa00120	hsa00120
C04722	interaction	SLC27A5	1	hsa00120	hsa00120
SLC27A5	interaction	C15613	1	hsa00120	hsa00120
C05448	interaction	HSD17B4	1	hsa00120	hsa00120
HSD17B4	interaction	C05449	1	hsa00120	hsa00120
C15614	interaction	HSD17B4	1	hsa00120	hsa00120
HSD17B4	interaction	C05467	1	hsa00120	hsa00120
C17333	interaction	CYP7B1	1	hsa00120	hsa00120
CYP7B1	interaction	C17335	1	hsa00120	hsa00120
C15518	interaction	HSD3B7	1	hsa00120	hsa00120
HSD3B7	interaction	C17331	1	hsa00120	hsa00120
C01794	interaction	ACOT8	1	hsa00120	hsa00120
ACOT8	interaction	C00695	1	hsa00120	hsa00120
C05337	interaction	ACOT8	1	hsa00120	hsa00120
ACOT8	interaction	C02528	1	hsa00120	hsa00120
C05452	interaction	CYP8B1	1	hsa00120	hsa00120
CYP8B1	interaction	C05454	1	hsa00120	hsa00120
C01179	interaction	HPD	2	NA	hsa00130,hsa00350,
HPD	interaction	C00544	2	NA	hsa00130,hsa00350,
C00082	interaction	TAT	3	NA	hsa00130,hsa00350,hsa00400,
TAT	interaction	C01179	3	NA	hsa00130,hsa00350,hsa00400,
C00828	interaction	NQO1	1	hsa00130	hsa00130
NQO1	interaction	C05819	1	hsa00130	hsa00130
C20265	interaction	VKORC1L1	1	hsa00130	hsa00130
C20265	interaction	VKORC1	1	hsa00130	hsa00130
VKORC1L1	interaction	C00828	1	hsa00130	hsa00130
VKORC1	interaction	C00828	1	hsa00130	hsa00130
C03313	interaction	GGCX	1	hsa00130	hsa00130
GGCX	interaction	C05849	1	hsa00130	hsa00130
C02059	interaction	NQO1	1	hsa00130	hsa00130
NQO1	interaction	C03313	1	hsa00130	hsa00130
C05819	interaction	GGCX	1	hsa00130	hsa00130
GGCX	interaction	C20265	1	hsa00130	hsa00130
C05849	interaction	VKORC1L1	1	hsa00130	hsa00130
C05849	interaction	VKORC1	1	hsa00130	hsa00130
VKORC1L1	interaction	C02059	1	hsa00130	hsa00130
VKORC1	interaction	C02059	1	hsa00130	hsa00130
C00187	interaction	STS	1	hsa00140	hsa00140
STS	interaction	C18043	1	hsa00140	hsa00140
C00187	interaction	SULT2B1	1	hsa00140	hsa00140
SULT2B1	interaction	C18043	1	hsa00140	hsa00140
C00187	interaction	CYP11A1	1	hsa00140	hsa00140
CYP11A1	interaction	C05502	1	hsa00140	hsa00140
C05501	interaction	CYP11A1	1	hsa00140	hsa00140
CYP11A1	interaction	C05500	1	hsa00140	hsa00140
C05500	interaction	CYP17A1	1	hsa00140	hsa00140
CYP17A1	interaction	C05499	1	hsa00140	hsa00140
C05499	interaction	CYP11A1	1	hsa00140	hsa00140
CYP11A1	interaction	C02373	1	hsa00140	hsa00140
CYP11A1	interaction	C05138	1	hsa00140	hsa00140
CYP11A1	interaction	C01953	1	hsa00140	hsa00140
C01953	interaction	CYP21A2	1	hsa00140	hsa00140
CYP21A2	interaction	C05485	1	hsa00140	hsa00140
C05485	interaction	HSD3B1	1	hsa00140	hsa00140
C05485	interaction	HSD3B2	1	hsa00140	hsa00140
HSD3B1	interaction	C03205	1	hsa00140	hsa00140
HSD3B2	interaction	C03205	1	hsa00140	hsa00140
C01953	interaction	CYP7B1	1	hsa00140	hsa00140
CYP7B1	interaction	C18038	1	hsa00140	hsa00140
C01953	interaction	STS	1	hsa00140	hsa00140
STS	interaction	C18044	1	hsa00140	hsa00140
C01953	interaction	SULT2B1	1	hsa00140	hsa00140
SULT2B1	interaction	C18044	1	hsa00140	hsa00140
C01953	interaction	HSD3B1	1	hsa00140	hsa00140
HSD3B1	interaction	C01953	1	hsa00140	hsa00140
C01953	interaction	HSD3B2	1	hsa00140	hsa00140
HSD3B2	interaction	C01953	1	hsa00140	hsa00140
HSD3B1	interaction	C00410	1	hsa00140	hsa00140
C00410	interaction	HSD3B1	1	hsa00140	hsa00140
HSD3B2	interaction	C00410	1	hsa00140	hsa00140
C00410	interaction	HSD3B2	1	hsa00140	hsa00140
C05138	interaction	HSD3B1	1	hsa00140	hsa00140
HSD3B1	interaction	C05138	1	hsa00140	hsa00140
C05138	interaction	HSD3B2	1	hsa00140	hsa00140
HSD3B2	interaction	C05138	1	hsa00140	hsa00140
HSD3B1	interaction	C01176	1	hsa00140	hsa00140
C01176	interaction	HSD3B1	1	hsa00140	hsa00140
HSD3B2	interaction	C01176	1	hsa00140	hsa00140
C01176	interaction	HSD3B2	1	hsa00140	hsa00140
C05487	interaction	HSD3B1	1	hsa00140	hsa00140
C05487	interaction	HSD3B2	1	hsa00140	hsa00140
HSD3B1	interaction	C05488	1	hsa00140	hsa00140
HSD3B2	interaction	C05488	1	hsa00140	hsa00140
C05489	interaction	HSD3B1	1	hsa00140	hsa00140
C05489	interaction	HSD3B2	1	hsa00140	hsa00140
HSD3B1	interaction	C00735	1	hsa00140	hsa00140
HSD3B2	interaction	C00735	1	hsa00140	hsa00140
C05487	interaction	CYP11B1	1	hsa00140	hsa00140
C05487	interaction	CYP11B2	1	hsa00140	hsa00140
CYP11B1	interaction	C05489	1	hsa00140	hsa00140
CYP11B2	interaction	C05489	1	hsa00140	hsa00140
C05138	interaction	CYP17A1	1	hsa00140	hsa00140
CYP17A1	interaction	C01227	1	hsa00140	hsa00140
C01227	interaction	SULT2B1	1	hsa00140	hsa00140
SULT2B1	interaction	C04555	1	hsa00140	hsa00140
C04555	interaction	STS	1	hsa00140	hsa00140
STS	interaction	C01227	1	hsa00140	hsa00140
C01227	interaction	CYP3A7CYP3A51P	1	hsa00140	hsa00140
CYP3A7CYP3A51P	interaction	C01227	1	hsa00140	hsa00140
C01227	interaction	CYP1A1	1	hsa00140	hsa00140
CYP1A1	interaction	C01227	1	hsa00140	hsa00140
C01227	interaction	CYP1A2	1	hsa00140	hsa00140
CYP1A2	interaction	C01227	1	hsa00140	hsa00140
C01227	interaction	CYP3A5	1	hsa00140	hsa00140
CYP3A5	interaction	C01227	1	hsa00140	hsa00140
CYP3A7CYP3A51P	interaction	C05139	1	hsa00140	hsa00140
C05139	interaction	CYP3A7CYP3A51P	1	hsa00140	hsa00140
CYP1A1	interaction	C05139	1	hsa00140	hsa00140
C05139	interaction	CYP1A1	1	hsa00140	hsa00140
CYP1A2	interaction	C05139	1	hsa00140	hsa00140
C05139	interaction	CYP1A2	1	hsa00140	hsa00140
CYP3A5	interaction	C05139	1	hsa00140	hsa00140
C05139	interaction	CYP3A5	1	hsa00140	hsa00140
C01227	interaction	AKR1C3	1	hsa00140	hsa00140
AKR1C3	interaction	C04295	1	hsa00140	hsa00140
C05139	interaction	HSD3B1	1	hsa00140	hsa00140
C05139	interaction	HSD3B2	1	hsa00140	hsa00140
HSD3B1	interaction	C05140	1	hsa00140	hsa00140
HSD3B2	interaction	C05140	1	hsa00140	hsa00140
C04295	interaction	HSD3B1	1	hsa00140	hsa00140
C04295	interaction	HSD3B2	1	hsa00140	hsa00140
HSD3B1	interaction	C00535	1	hsa00140	hsa00140
HSD3B2	interaction	C00535	1	hsa00140	hsa00140
C05138	interaction	CYP21A2	1	hsa00140	hsa00140
CYP21A2	interaction	C05487	1	hsa00140	hsa00140
C01227	interaction	HSD3B1	1	hsa00140	hsa00140
C01227	interaction	HSD3B2	1	hsa00140	hsa00140
HSD3B1	interaction	C00280	1	hsa00140	hsa00140
HSD3B2	interaction	C00280	1	hsa00140	hsa00140
C01953	interaction	CYP17A1	1	hsa00140	hsa00140
CYP17A1	interaction	C05138	1	hsa00140	hsa00140
C03205	interaction	SRD5A1	1	hsa00140	hsa00140
C03205	interaction	SRD5A2	1	hsa00140	hsa00140
C03205	interaction	SRD5A3	1	hsa00140	hsa00140
SRD5A1	interaction	C18040	1	hsa00140	hsa00140
SRD5A2	interaction	C18040	1	hsa00140	hsa00140
SRD5A3	interaction	C18040	1	hsa00140	hsa00140
C18040	interaction	AKR1C2	1	hsa00140	hsa00140
C18040	interaction	AKR1C3	1	hsa00140	hsa00140
AKR1C2	interaction	C13713	1	hsa00140	hsa00140
AKR1C3	interaction	C13713	1	hsa00140	hsa00140
C02140	interaction	CYP11B2	1	hsa00140	hsa00140
C02140	interaction	CYP11B1	1	hsa00140	hsa00140
CYP11B2	interaction	C01124	1	hsa00140	hsa00140
CYP11B1	interaction	C01124	1	hsa00140	hsa00140
C01780	interaction	AKR1D1	1	hsa00140	hsa00140
AKR1D1	interaction	C05473	1	hsa00140	hsa00140
C05473	interaction	AKR1C4	1	hsa00140	hsa00140
AKR1C4	interaction	C05474	1	hsa00140	hsa00140
C03205	interaction	CYP11B1	1	hsa00140	hsa00140
C03205	interaction	CYP11B2	1	hsa00140	hsa00140
CYP11B1	interaction	C02140	1	hsa00140	hsa00140
CYP11B2	interaction	C02140	1	hsa00140	hsa00140
C00410	interaction	CYP21A2	1	hsa00140	hsa00140
CYP21A2	interaction	C03205	1	hsa00140	hsa00140
C00410	interaction	AKR1C1	1	hsa00140	hsa00140
AKR1C1	interaction	C04042	1	hsa00140	hsa00140
C02140	interaction	HSD11B1	1	hsa00140	hsa00140
HSD11B1	interaction	C05490	1	hsa00140	hsa00140
C02140	interaction	HSD11B2	1	hsa00140	hsa00140
HSD11B2	interaction	C05490	1	hsa00140	hsa00140
C05477	interaction	AKR1C4	1	hsa00140	hsa00140
AKR1C4	interaction	C05478	1	hsa00140	hsa00140
C05476	interaction	HSD11B1	1	hsa00140	hsa00140
HSD11B1	interaction	C05478	1	hsa00140	hsa00140
C00410	interaction	CYP11B1	1	hsa00140	hsa00140
C00410	interaction	CYP11B2	1	hsa00140	hsa00140
CYP11B1	interaction	C05498	1	hsa00140	hsa00140
CYP11B2	interaction	C05498	1	hsa00140	hsa00140
C05498	interaction	CYP21A2	1	hsa00140	hsa00140
CYP21A2	interaction	C02140	1	hsa00140	hsa00140
C00410	interaction	AKR1D1	1	hsa00140	hsa00140
AKR1D1	interaction	C05479	1	hsa00140	hsa00140
C00410	interaction	SRD5A1	1	hsa00140	hsa00140
C00410	interaction	SRD5A2	1	hsa00140	hsa00140
C00410	interaction	SRD5A3	1	hsa00140	hsa00140
SRD5A1	interaction	C03681	1	hsa00140	hsa00140
SRD5A2	interaction	C03681	1	hsa00140	hsa00140
SRD5A3	interaction	C03681	1	hsa00140	hsa00140
C05479	interaction	AKR1C4	1	hsa00140	hsa00140
AKR1C4	interaction	C05480	1	hsa00140	hsa00140
C03681	interaction	AKR1C2	1	hsa00140	hsa00140
C03681	interaction	AKR1C3	1	hsa00140	hsa00140
AKR1C2	interaction	C13712	1	hsa00140	hsa00140
AKR1C3	interaction	C13712	1	hsa00140	hsa00140
C13712	interaction	AKR1C1	1	hsa00140	hsa00140
AKR1C1	interaction	C18042	1	hsa00140	hsa00140
C03681	interaction	AKR1C1	1	hsa00140	hsa00140
AKR1C1	interaction	C18041	1	hsa00140	hsa00140
C18041	interaction	AKR1C2	1	hsa00140	hsa00140
C18041	interaction	AKR1C3	1	hsa00140	hsa00140
AKR1C2	interaction	C18042	1	hsa00140	hsa00140
AKR1C3	interaction	C18042	1	hsa00140	hsa00140
C00410	interaction	CYP17A1	1	hsa00140	hsa00140
CYP17A1	interaction	C01176	1	hsa00140	hsa00140
C01176	interaction	CYP11B1	1	hsa00140	hsa00140
C01176	interaction	CYP11B2	1	hsa00140	hsa00140
CYP11B1	interaction	C05497	1	hsa00140	hsa00140
CYP11B2	interaction	C05497	1	hsa00140	hsa00140
C00735	interaction	CYP21A2	1	hsa00140	hsa00140
CYP21A2	interaction	C05497	1	hsa00140	hsa00140
C01176	interaction	CYP21A2	1	hsa00140	hsa00140
CYP21A2	interaction	C05488	1	hsa00140	hsa00140
C05284	interaction	HSD17B1	1	hsa00140	hsa00140
C05284	interaction	HSD17B2	1	hsa00140	hsa00140
C05284	interaction	HSD17B12	1	hsa00140	hsa00140
C05284	interaction	HSD17B7	1	hsa00140	hsa00140
C05284	interaction	HSD17B8	1	hsa00140	hsa00140
C05284	interaction	HSD17B6	1	hsa00140	hsa00140
HSD17B1	interaction	C18075	1	hsa00140	hsa00140
HSD17B2	interaction	C18075	1	hsa00140	hsa00140
HSD17B12	interaction	C18075	1	hsa00140	hsa00140
HSD17B7	interaction	C18075	1	hsa00140	hsa00140
HSD17B8	interaction	C18075	1	hsa00140	hsa00140
HSD17B6	interaction	C18075	1	hsa00140	hsa00140
C00735	interaction	AKR1D1	1	hsa00140	hsa00140
AKR1D1	interaction	C05471	1	hsa00140	hsa00140
C05471	interaction	AKR1C4	1	hsa00140	hsa00140
AKR1C4	interaction	C05472	1	hsa00140	hsa00140
C05488	interaction	CYP11B1	1	hsa00140	hsa00140
C05488	interaction	CYP11B2	1	hsa00140	hsa00140
CYP11B1	interaction	C00735	1	hsa00140	hsa00140
CYP11B2	interaction	C00735	1	hsa00140	hsa00140
C00762	interaction	AKR1D1	1	hsa00140	hsa00140
AKR1D1	interaction	C05469	1	hsa00140	hsa00140
C05469	interaction	AKR1C4	1	hsa00140	hsa00140
AKR1C4	interaction	C05470	1	hsa00140	hsa00140
C01176	interaction	CYP17A1	1	hsa00140	hsa00140
CYP17A1	interaction	C00280	1	hsa00140	hsa00140
C00735	interaction	HSD11B1	1	hsa00140	hsa00140
HSD11B1	interaction	C00762	1	hsa00140	hsa00140
C00735	interaction	HSD11B2	1	hsa00140	hsa00140
HSD11B2	interaction	C00762	1	hsa00140	hsa00140
C05497	interaction	CYP17A1	1	hsa00140	hsa00140
CYP17A1	interaction	C05498	1	hsa00140	hsa00140
C00535	interaction	AKR1C3	1	hsa00140	hsa00140
AKR1C3	interaction	C00535	1	hsa00140	hsa00140
AKR1C3	interaction	C00280	1	hsa00140	hsa00140
C00280	interaction	AKR1C3	1	hsa00140	hsa00140
C00535	interaction	HSD17B3	1	hsa00140	hsa00140
HSD17B3	interaction	C00535	1	hsa00140	hsa00140
HSD17B3	interaction	C00280	1	hsa00140	hsa00140
C00280	interaction	HSD17B3	1	hsa00140	hsa00140
C00535	interaction	HSD17B2	1	hsa00140	hsa00140
HSD17B2	interaction	C00535	1	hsa00140	hsa00140
C00535	interaction	HSD17B1	1	hsa00140	hsa00140
HSD17B1	interaction	C00535	1	hsa00140	hsa00140
C00535	interaction	HSD17B12	1	hsa00140	hsa00140
HSD17B12	interaction	C00535	1	hsa00140	hsa00140
C00535	interaction	HSD17B7	1	hsa00140	hsa00140
HSD17B7	interaction	C00535	1	hsa00140	hsa00140
C00535	interaction	HSD17B8	1	hsa00140	hsa00140
HSD17B8	interaction	C00535	1	hsa00140	hsa00140
C00535	interaction	HSD17B6	1	hsa00140	hsa00140
HSD17B6	interaction	C00535	1	hsa00140	hsa00140
HSD17B2	interaction	C00280	1	hsa00140	hsa00140
C00280	interaction	HSD17B2	1	hsa00140	hsa00140
HSD17B1	interaction	C00280	1	hsa00140	hsa00140
C00280	interaction	HSD17B1	1	hsa00140	hsa00140
HSD17B12	interaction	C00280	1	hsa00140	hsa00140
C00280	interaction	HSD17B12	1	hsa00140	hsa00140
HSD17B7	interaction	C00280	1	hsa00140	hsa00140
C00280	interaction	HSD17B7	1	hsa00140	hsa00140
HSD17B8	interaction	C00280	1	hsa00140	hsa00140
C00280	interaction	HSD17B8	1	hsa00140	hsa00140
HSD17B6	interaction	C00280	1	hsa00140	hsa00140
C00280	interaction	HSD17B6	1	hsa00140	hsa00140
C00280	interaction	CYP11B1	1	hsa00140	hsa00140
C00280	interaction	CYP11B2	1	hsa00140	hsa00140
CYP11B1	interaction	C05284	1	hsa00140	hsa00140
CYP11B2	interaction	C05284	1	hsa00140	hsa00140
C05284	interaction	HSD11B1	1	hsa00140	hsa00140
HSD11B1	interaction	C05285	1	hsa00140	hsa00140
C03772	interaction	AKR1C4	1	hsa00140	hsa00140
AKR1C4	interaction	C04373	1	hsa00140	hsa00140
C00280	interaction	AKR1D1	1	hsa00140	hsa00140
AKR1D1	interaction	C03772	1	hsa00140	hsa00140
C04373	interaction	UGT2B11	1	hsa00140	hsa00140
C04373	interaction	UGT2A1	1	hsa00140	hsa00140
C04373	interaction	UGT2B28	1	hsa00140	hsa00140
C04373	interaction	UGT1A10	1	hsa00140	hsa00140
C04373	interaction	UGT1A8	1	hsa00140	hsa00140
C04373	interaction	UGT1A7	1	hsa00140	hsa00140
C04373	interaction	UGT1A6	1	hsa00140	hsa00140
C04373	interaction	UGT1A5	1	hsa00140	hsa00140
C04373	interaction	UGT1A9	1	hsa00140	hsa00140
C04373	interaction	UGT1A4	1	hsa00140	hsa00140
C04373	interaction	UGT1A1	1	hsa00140	hsa00140
C04373	interaction	UGT1A3	1	hsa00140	hsa00140
C04373	interaction	UGT2A2	1	hsa00140	hsa00140
C04373	interaction	UGT2B4	1	hsa00140	hsa00140
C04373	interaction	UGT2B7	1	hsa00140	hsa00140
C04373	interaction	UGT2B10	1	hsa00140	hsa00140
C04373	interaction	UGT2B15	1	hsa00140	hsa00140
C04373	interaction	UGT2B17	1	hsa00140	hsa00140
C04373	interaction	UGT2A3	1	hsa00140	hsa00140
UGT2B11	interaction	C11136	1	hsa00140	hsa00140
UGT2A1	interaction	C11136	1	hsa00140	hsa00140
UGT2B28	interaction	C11136	1	hsa00140	hsa00140
UGT1A10	interaction	C11136	1	hsa00140	hsa00140
UGT1A8	interaction	C11136	1	hsa00140	hsa00140
UGT1A7	interaction	C11136	1	hsa00140	hsa00140
UGT1A6	interaction	C11136	1	hsa00140	hsa00140
UGT1A5	interaction	C11136	1	hsa00140	hsa00140
UGT1A9	interaction	C11136	1	hsa00140	hsa00140
UGT1A4	interaction	C11136	1	hsa00140	hsa00140
UGT1A1	interaction	C11136	1	hsa00140	hsa00140
UGT1A3	interaction	C11136	1	hsa00140	hsa00140
UGT2A2	interaction	C11136	1	hsa00140	hsa00140
UGT2B4	interaction	C11136	1	hsa00140	hsa00140
UGT2B7	interaction	C11136	1	hsa00140	hsa00140
UGT2B10	interaction	C11136	1	hsa00140	hsa00140
UGT2B15	interaction	C11136	1	hsa00140	hsa00140
UGT2B17	interaction	C11136	1	hsa00140	hsa00140
UGT2A3	interaction	C11136	1	hsa00140	hsa00140
C00280	interaction	SRD5A1	1	hsa00140	hsa00140
C00280	interaction	SRD5A2	1	hsa00140	hsa00140
C00280	interaction	SRD5A3	1	hsa00140	hsa00140
SRD5A1	interaction	C00674	1	hsa00140	hsa00140
SRD5A2	interaction	C00674	1	hsa00140	hsa00140
SRD5A3	interaction	C00674	1	hsa00140	hsa00140
C00674	interaction	AKR1C4	1	hsa00140	hsa00140
AKR1C4	interaction	C00523	1	hsa00140	hsa00140
C00523	interaction	UGT2B11	1	hsa00140	hsa00140
C00523	interaction	UGT2A1	1	hsa00140	hsa00140
C00523	interaction	UGT2B28	1	hsa00140	hsa00140
C00523	interaction	UGT1A10	1	hsa00140	hsa00140
C00523	interaction	UGT1A8	1	hsa00140	hsa00140
C00523	interaction	UGT1A7	1	hsa00140	hsa00140
C00523	interaction	UGT1A6	1	hsa00140	hsa00140
C00523	interaction	UGT1A5	1	hsa00140	hsa00140
C00523	interaction	UGT1A9	1	hsa00140	hsa00140
C00523	interaction	UGT1A4	1	hsa00140	hsa00140
C00523	interaction	UGT1A1	1	hsa00140	hsa00140
C00523	interaction	UGT1A3	1	hsa00140	hsa00140
C00523	interaction	UGT2A2	1	hsa00140	hsa00140
C00523	interaction	UGT2B4	1	hsa00140	hsa00140
C00523	interaction	UGT2B7	1	hsa00140	hsa00140
C00523	interaction	UGT2B10	1	hsa00140	hsa00140
C00523	interaction	UGT2B15	1	hsa00140	hsa00140
C00523	interaction	UGT2B17	1	hsa00140	hsa00140
C00523	interaction	UGT2A3	1	hsa00140	hsa00140
UGT2B11	interaction	C11135	1	hsa00140	hsa00140
UGT2A1	interaction	C11135	1	hsa00140	hsa00140
UGT2B28	interaction	C11135	1	hsa00140	hsa00140
UGT1A10	interaction	C11135	1	hsa00140	hsa00140
UGT1A8	interaction	C11135	1	hsa00140	hsa00140
UGT1A7	interaction	C11135	1	hsa00140	hsa00140
UGT1A6	interaction	C11135	1	hsa00140	hsa00140
UGT1A5	interaction	C11135	1	hsa00140	hsa00140
UGT1A9	interaction	C11135	1	hsa00140	hsa00140
UGT1A4	interaction	C11135	1	hsa00140	hsa00140
UGT1A1	interaction	C11135	1	hsa00140	hsa00140
UGT1A3	interaction	C11135	1	hsa00140	hsa00140
UGT2A2	interaction	C11135	1	hsa00140	hsa00140
UGT2B4	interaction	C11135	1	hsa00140	hsa00140
UGT2B7	interaction	C11135	1	hsa00140	hsa00140
UGT2B10	interaction	C11135	1	hsa00140	hsa00140
UGT2B15	interaction	C11135	1	hsa00140	hsa00140
UGT2B17	interaction	C11135	1	hsa00140	hsa00140
UGT2A3	interaction	C11135	1	hsa00140	hsa00140
C00280	interaction	CYP19A1	1	hsa00140	hsa00140
CYP19A1	interaction	C05290	1	hsa00140	hsa00140
C00468	interaction	CYP3A5	1	hsa00140	hsa00140
C00468	interaction	CYP3A7CYP3A51P	1	hsa00140	hsa00140
C00468	interaction	CYP1A1	1	hsa00140	hsa00140
C00468	interaction	CYP1A2	1	hsa00140	hsa00140
C00468	interaction	CYP3A7	1	hsa00140	hsa00140
CYP3A5	interaction	C05300	1	hsa00140	hsa00140
CYP3A7CYP3A51P	interaction	C05300	1	hsa00140	hsa00140
CYP1A1	interaction	C05300	1	hsa00140	hsa00140
CYP1A2	interaction	C05300	1	hsa00140	hsa00140
CYP3A7	interaction	C05300	1	hsa00140	hsa00140
C00535	interaction	CYP19A1	1	hsa00140	hsa00140
CYP19A1	interaction	C05294	1	hsa00140	hsa00140
C00951	interaction	CYP1A1	1	hsa00140	hsa00140
C00951	interaction	CYP3A7CYP3A51P	1	hsa00140	hsa00140
C00951	interaction	CYP1A2	1	hsa00140	hsa00140
C00951	interaction	CYP3A7	1	hsa00140	hsa00140
C00951	interaction	CYP3A5	1	hsa00140	hsa00140
CYP1A1	interaction	C05141	1	hsa00140	hsa00140
CYP3A7CYP3A51P	interaction	C05141	1	hsa00140	hsa00140
CYP1A2	interaction	C05141	1	hsa00140	hsa00140
CYP3A7	interaction	C05141	1	hsa00140	hsa00140
CYP3A5	interaction	C05141	1	hsa00140	hsa00140
C05141	interaction	UGT2B11	1	hsa00140	hsa00140
C05141	interaction	UGT2A1	1	hsa00140	hsa00140
C05141	interaction	UGT2B28	1	hsa00140	hsa00140
C05141	interaction	UGT1A10	1	hsa00140	hsa00140
C05141	interaction	UGT1A8	1	hsa00140	hsa00140
C05141	interaction	UGT1A7	1	hsa00140	hsa00140
C05141	interaction	UGT1A6	1	hsa00140	hsa00140
C05141	interaction	UGT1A5	1	hsa00140	hsa00140
C05141	interaction	UGT1A9	1	hsa00140	hsa00140
C05141	interaction	UGT1A4	1	hsa00140	hsa00140
C05141	interaction	UGT1A1	1	hsa00140	hsa00140
C05141	interaction	UGT1A3	1	hsa00140	hsa00140
C05141	interaction	UGT2A2	1	hsa00140	hsa00140
C05141	interaction	UGT2B4	1	hsa00140	hsa00140
C05141	interaction	UGT2B7	1	hsa00140	hsa00140
C05141	interaction	UGT2B10	1	hsa00140	hsa00140
C05141	interaction	UGT2B15	1	hsa00140	hsa00140
C05141	interaction	UGT2B17	1	hsa00140	hsa00140
C05141	interaction	UGT2A3	1	hsa00140	hsa00140
UGT2B11	interaction	C05504	1	hsa00140	hsa00140
UGT2A1	interaction	C05504	1	hsa00140	hsa00140
UGT2B28	interaction	C05504	1	hsa00140	hsa00140
UGT1A10	interaction	C05504	1	hsa00140	hsa00140
UGT1A8	interaction	C05504	1	hsa00140	hsa00140
UGT1A7	interaction	C05504	1	hsa00140	hsa00140
UGT1A6	interaction	C05504	1	hsa00140	hsa00140
UGT1A5	interaction	C05504	1	hsa00140	hsa00140
UGT1A9	interaction	C05504	1	hsa00140	hsa00140
UGT1A4	interaction	C05504	1	hsa00140	hsa00140
UGT1A1	interaction	C05504	1	hsa00140	hsa00140
UGT1A3	interaction	C05504	1	hsa00140	hsa00140
UGT2A2	interaction	C05504	1	hsa00140	hsa00140
UGT2B4	interaction	C05504	1	hsa00140	hsa00140
UGT2B7	interaction	C05504	1	hsa00140	hsa00140
UGT2B10	interaction	C05504	1	hsa00140	hsa00140
UGT2B15	interaction	C05504	1	hsa00140	hsa00140
UGT2B17	interaction	C05504	1	hsa00140	hsa00140
UGT2A3	interaction	C05504	1	hsa00140	hsa00140
C05141	interaction	HSD17B1	1	hsa00140	hsa00140
HSD17B1	interaction	C05141	1	hsa00140	hsa00140
C05141	interaction	HSD17B2	1	hsa00140	hsa00140
HSD17B2	interaction	C05141	1	hsa00140	hsa00140
C05141	interaction	HSD17B12	1	hsa00140	hsa00140
HSD17B12	interaction	C05141	1	hsa00140	hsa00140
C05141	interaction	HSD17B7	1	hsa00140	hsa00140
HSD17B7	interaction	C05141	1	hsa00140	hsa00140
C05141	interaction	HSD17B8	1	hsa00140	hsa00140
HSD17B8	interaction	C05141	1	hsa00140	hsa00140
C05141	interaction	HSD17B6	1	hsa00140	hsa00140
HSD17B6	interaction	C05141	1	hsa00140	hsa00140
